img_id,folder_name,category_id,category_abbre,category_full_name
011296.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011297.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011298.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011299.jpg,DIFFUSE,20,LS-Dif,Diffuse
011300.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011301.jpg,SCATTER,24,P-Scat,Scatter
011302.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011303.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011304.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011305.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011306.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011307.jpg,PATTERN,23,PL-Pat,Pattern
011308.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011309.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011310.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011311.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011312.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011313.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011314.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011315.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011316.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011317.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011318.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011319.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011320.jpg,DIFFUSE,20,LS-Dif,Diffuse
011321.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011322.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011323.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011324.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011325.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011326.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011327.jpg,DIFFUSE,20,LS-Dif,Diffuse
011328.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011329.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011330.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011331.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011332.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011333.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011334.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011335.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011336.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011337.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011338.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011339.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011340.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011341.jpg,PERSPECTIVE,21,S-Per,Perspective
011342.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011343.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011344.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011345.jpg,DIFFUSE,20,LS-Dif,Diffuse
011346.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011347.jpg,DENSE,22,PL-Den,Random- Dense
011348.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
011349.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011350.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011351.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011352.jpg,SCATTER,24,P-Scat,Scatter
011353.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011354.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011355.jpg,DIFFUSE,20,LS-Dif,Diffuse
011356.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011357.jpg,DENSE,22,PL-Den,Random- Dense
011358.jpg,PERSPECTIVE,21,S-Per,Perspective
011359.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
011360.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011361.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011362.jpg,SCATTER,24,P-Scat,Scatter
011363.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011364.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011365.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011366.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011367.jpg,DENSE,22,PL-Den,Random- Dense
011368.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011369.jpg,PERSPECTIVE,21,S-Per,Perspective
011370.jpg,SCATTER,24,P-Scat,Scatter
011371.jpg,SCATTER,24,P-Scat,Scatter
011372.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011373.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011374.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011375.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011376.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011377.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011378.jpg,SCATTER,24,P-Scat,Scatter
011379.jpg,PERSPECTIVE,21,S-Per,Perspective
011380.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011381.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011382.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011383.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011384.jpg,DENSE,22,PL-Den,Random- Dense
011385.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011386.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011387.jpg,DIFFUSE,20,LS-Dif,Diffuse
011388.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011389.jpg,DENSE,22,PL-Den,Random- Dense
011390.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011391.jpg,DENSE,22,PL-Den,Random- Dense
011392.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
011393.jpg,DIFFUSE,20,LS-Dif,Diffuse
011394.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011395.jpg,DIFFUSE,20,LS-Dif,Diffuse
011396.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011397.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011398.jpg,SCATTER,24,P-Scat,Scatter
011399.jpg,PATTERN,23,PL-Pat,Pattern
011400.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011401.jpg,PATTERN,23,PL-Pat,Pattern
011402.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011403.jpg,DIFFUSE,20,LS-Dif,Diffuse
011404.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011405.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011406.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011407.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011408.jpg,DIFFUSE,20,LS-Dif,Diffuse
011409.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011410.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011411.jpg,SCATTER,24,P-Scat,Scatter
011412.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011413.jpg,DIFFUSE,20,LS-Dif,Diffuse
011414.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011415.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011416.jpg,PERSPECTIVE,21,S-Per,Perspective
011417.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011418.jpg,DIFFUSE,20,LS-Dif,Diffuse
011419.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011420.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011421.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011422.jpg,DIFFUSE,20,LS-Dif,Diffuse
011423.jpg,SCATTER,24,P-Scat,Scatter
011424.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011425.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011426.jpg,PATTERN,23,PL-Pat,Pattern
011427.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011428.jpg,DENSE,22,PL-Den,Random- Dense
011429.jpg,DENSE,22,PL-Den,Random- Dense
011430.jpg,DENSE,22,PL-Den,Random- Dense
011431.jpg,SCATTER,24,P-Scat,Scatter
011432.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011433.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011434.jpg,PATTERN,23,PL-Pat,Pattern
011435.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011436.jpg,PERSPECTIVE,21,S-Per,Perspective
011437.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011438.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011439.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011440.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011441.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011442.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011443.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011444.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011445.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011446.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011447.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011448.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011449.jpg,DENSE,22,PL-Den,Random- Dense
011450.jpg,SCATTER,24,P-Scat,Scatter
011451.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011452.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011453.jpg,PATTERN,23,PL-Pat,Pattern
011454.jpg,PERSPECTIVE,21,S-Per,Perspective
011455.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011456.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011457.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011458.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011459.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011460.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011461.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011462.jpg,DIFFUSE,20,LS-Dif,Diffuse
011463.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011464.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011465.jpg,DENSE,22,PL-Den,Random- Dense
011466.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011467.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
011468.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011469.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011470.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011471.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011472.jpg,PERSPECTIVE,21,S-Per,Perspective
011473.jpg,DIFFUSE,20,LS-Dif,Diffuse
011474.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011475.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011476.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011477.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011478.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011479.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011480.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011481.jpg,SCATTER,24,P-Scat,Scatter
011482.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011483.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011484.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011485.jpg,DIFFUSE,20,LS-Dif,Diffuse
011486.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011487.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011488.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011489.jpg,SCATTER,24,P-Scat,Scatter
011490.jpg,DIFFUSE,20,LS-Dif,Diffuse
011491.jpg,SCATTER,24,P-Scat,Scatter
011492.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011493.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011494.jpg,DIFFUSE,20,LS-Dif,Diffuse
011495.jpg,PERSPECTIVE,21,S-Per,Perspective
011496.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011497.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011498.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011499.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011500.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011501.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011502.jpg,SCATTER,24,P-Scat,Scatter
011503.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011504.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011505.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011506.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011507.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011508.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011509.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011510.jpg,PATTERN,23,PL-Pat,Pattern
011511.jpg,PATTERN,23,PL-Pat,Pattern
011512.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011513.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011514.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011515.jpg,PERSPECTIVE,21,S-Per,Perspective
011516.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011517.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011518.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011519.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011520.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011521.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011522.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011523.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011524.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011525.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011526.jpg,SCATTER,24,P-Scat,Scatter
011527.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011528.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011529.jpg,SCATTER,24,P-Scat,Scatter
011530.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011531.jpg,PATTERN,23,PL-Pat,Pattern
011532.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011533.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011534.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
011535.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011536.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011537.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011538.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011539.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011540.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011541.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011542.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011543.jpg,SCATTER,24,P-Scat,Scatter
011544.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011545.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011546.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011547.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011548.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011549.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011550.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011551.jpg,SCATTER,24,P-Scat,Scatter
011552.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011553.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
011554.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011555.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011556.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011557.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011558.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011559.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011560.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011561.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011562.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011563.jpg,PATTERN,23,PL-Pat,Pattern
011564.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011565.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011566.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011567.jpg,PATTERN,23,PL-Pat,Pattern
011568.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011569.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011570.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011571.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011572.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011573.jpg,DENSE,22,PL-Den,Random- Dense
011574.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011575.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011576.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
011577.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011578.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011579.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011580.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011581.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011582.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011583.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011584.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011585.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011586.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011587.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011588.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011589.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011590.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011591.jpg,PATTERN,23,PL-Pat,Pattern
011592.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011593.jpg,PATTERN,23,PL-Pat,Pattern
011594.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011595.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011596.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011597.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011598.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011599.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011600.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011601.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011602.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011603.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011604.jpg,DENSE,22,PL-Den,Random- Dense
011605.jpg,PERSPECTIVE,21,S-Per,Perspective
011606.jpg,PATTERN,23,PL-Pat,Pattern
011607.jpg,PATTERN,23,PL-Pat,Pattern
011608.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011609.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011610.jpg,SCATTER,24,P-Scat,Scatter
011611.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011612.jpg,SPECIAL_C,17,LS-C-Cur,C-Curve
011613.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011614.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011615.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011616.jpg,PERSPECTIVE,21,S-Per,Perspective
011617.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011618.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011619.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011620.jpg,POINT_MULTI_DIA,5,P-Dia,Diagonal Multi-points
011621.jpg,PERSPECTIVE,21,S-Per,Perspective
011622.jpg,PATTERN,23,PL-Pat,Pattern
011623.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011624.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011625.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011626.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011627.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011628.jpg,PERSPECTIVE,21,S-Per,Perspective
011629.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011630.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011631.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011632.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011633.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011634.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011635.jpg,PATTERN,23,PL-Pat,Pattern
011636.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011637.jpg,PATTERN,23,PL-Pat,Pattern
011638.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011639.jpg,DIFFUSE,20,LS-Dif,Diffuse
011640.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011641.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011642.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011643.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011644.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011645.jpg,SHAPE_VERTI_AVERAGE,10,S-Hori,Horizontal Arranged Shapes
011646.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011647.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011648.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011649.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011650.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011651.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011652.jpg,PATTERN,23,PL-Pat,Pattern
011653.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
011654.jpg,DENSE,22,PL-Den,Random- Dense
011655.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011656.jpg,DENSE,22,PL-Den,Random- Dense
011657.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011658.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011659.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011660.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011661.jpg,PATTERN,23,PL-Pat,Pattern
011662.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011663.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011664.jpg,HORI3,9,LS-Hori3,Horizontal Third Part
011665.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011666.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011667.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011668.jpg,POINT_MULTI_TRI,15,P-Tri,Three Points Triangle
011669.jpg,PATTERN,23,PL-Pat,Pattern
011670.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011671.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011672.jpg,SCATTER,24,P-Scat,Scatter
011673.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011674.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
011675.jpg,LINE_VERTI2,12,L-Ver2,Vertical Middle Line
011676.jpg,LINE_VERTI3,13,L-Ver3,Vertical Third Line
011677.jpg,SHAPE_VERTI_ONESIDE,2,S-RoT,Single Shape RoT
011678.jpg,SPECIAL_S,19,LS-S-Cur,S-Curve
011679.jpg,SCATTER,24,P-Scat,Scatter
011680.jpg,DENSE,22,PL-Den,Random- Dense
011681.jpg,POINT_1_ROT,1,P-RoT,Single Point RoT
011682.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011683.jpg,SCATTER,24,P-Scat,Scatter
011684.jpg,POINT_SHAPE_CENT,3,P-Cent,Centered Single Point
011685.jpg,POINT_MULTI_VERTI,11,P-Ver,Vertical Multi-points
011686.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011687.jpg,LINE_VERTI_MANY,14,L-VerMul,Vertical Multi-lines
011688.jpg,SHAPE_VERTI_MID,4,S-Cent,Centered Single Shape
011689.jpg,HORI2,8,LS-Hori2,Horizontal Middle Part
011690.jpg,DIA,6,LS-Dia,Diagonal Lines/Shapes
011691.jpg,DIFFUSE,20,LS-Dif,Diffuse
011692.jpg,POINT_MULTI_HORI,7,P-Hori,Horizontal -Arranged Points
011693.jpg,SPECIAL_TRIANGLE,16,LS-Tri,Line/Shape-Triangle
011694.jpg,SPECIAL_O,18,LS-O-Cur,O-Curve
